,Sun2000niva_old,SUN2000Niva,SUN2000Inr,SUN2000Grp,Barn0_3,Barn4_6,Barn7_10,Barn11_15,Barn16_17,Barn18plus,Barn18_19,Barn20plus,PersonNr,famID,FodesleAr,Alder
6345,77510,300,010x,"Samhällsvetenskaplig, social och humanistisk gymnasieutbildning                                     ",0,0,0,0,0,0,0,0,19221127-8255,19020122-2976,1922,67
6346,43368,325,522d,Gymnasieutbildning inom energi och VVS       ,0,0,0,0,1,0,0,0,19530609-2303,19190430-6258,1953,37
6347,23278,6,581d,Arkitekt- och landskapsarkitektutbildning                                                           ,0,0,0,0,0,0,0,0,19320517-8732,19190430-6258,1932,58
6348,38965,412,108h,"Minst 30 högskolepoäng inom tjänster, ej examen                                         ",0,0,0,0,0,0,0,0,19190430-6258,19190430-6258,1919,71
6349,64539,328,541s,Gymnasieutbildning inom livsmedel       ,0,2,0,1,1,3,0,0,19250414-9063,19150930-1388,1925,65
6350,65915,532,103r,"Minst 30 högskolepoäng inom samhällsvetenskap, ekonomi och juridik, ej examen                              ",2,1,0,0,1,0,0,0,19621102-7007,19150930-1388,1962,27
6351,36929,6,581c,Arkitekt- och landskapsarkitektutbildning                                                           ,0,0,1,3,0,0,0,0,19150930-1388,19150930-1388,1915,75
6352,38612,547,146a,Yrkeslärarutbildning                                                                                ,0,0,0,0,0,0,0,0,19301027-3404,19181220-1120,1930,60
6353,52917,4,840v,Transportutbildning på eftergymnasial nivå                                                          ,0,0,0,0,0,0,0,0,19181220-1120,19181220-1120,1918,71
6354,76205,522,103s,"Minst 30 högskolepoäng inom samhällsvetenskap, ekonomi och juridik, ej examen                              ",0,0,0,0,0,0,0,0,19600312-9718,19181220-1120,1960,30
6355,44231,327,543f,Gymnasieutbildning inom processteknik       ,0,0,0,0,0,1,0,0,19511216-8662,19181220-1120,1951,38
6356,29603,300,999w,"Gymnasial utbildning, okänd inriktning                                                                 ",1,2,0,1,1,2,0,0,19680805-7066,19680805-7066,1968,22
6357,75030,55,529x,Övrig civilingenjörsutbildning                                                  ,0,0,0,0,0,0,0,0,19041010-2622,19041010-2622,1904,86
6358,35409,557,211b,Humanistisk högskoleutbildning (minst 3 år)                                                         ,2,0,0,1,0,0,0,0,19380313-7955,19041010-2622,1938,52
6359,68589,55,727x,Apotekarutbildning                                                                                  ,0,0,0,0,0,3,0,0,19150618-3315,19050519-4049,1915,75
6360,18999,3,010c,Naturvetenskaplig gymnasieutbildning                                                                ,0,2,0,1,0,0,0,0,19050519-4049,19050519-4049,1905,85
6361,57781,633,311u,Högskoleutbildning i psykologi och psykoterapi (minst 3 år)                                         ,1,3,2,1,0,1,0,0,19460513-8451,19331129-3510,1946,44
6362,95679,413,321x,Journalist- och medieutbildning (eftergymnasial)                                                    ,0,0,0,1,0,0,0,0,19331129-3510,19331129-3510,1933,56
6363,10584,557,149d,Speciallärar- och specialpedagogutbildning                                                                              ,0,2,0,2,0,1,0,0,19630820-6507,19190412-8851,1963,27
6364,78720,300,104s,"Yrkesinriktad gymnasieutbildning inom naturvetenskap, matematik och IKT                               ",0,0,0,0,0,1,0,0,19190412-8851,19190412-8851,1919,71
6365,51789,538,380g,Juridisk högskoleutbildning (minst 3 år)                                                            ,0,0,0,0,0,0,0,0,19561024-7089,19190412-8851,1956,34
6366,56466,300,213h,Gymnasial utbildning för medieproduktion                                                            ,1,0,2,1,0,0,0,0,19140707-1283,19140707-1283,1914,76
6367,35951,4,723a,Sjuksköterskeutbildning                                                                             ,0,0,0,1,0,0,0,0,19661013-2607,19140707-1283,1966,24
6368,16176,538,380a,Juridisk högskoleutbildning (minst 3 år)                                                            ,0,0,1,0,0,0,0,0,19310909-5951,19140707-1283,1931,59
6369,86709,331,522e,Gymnasieutbildning inom elektro- och datateknik                   ,0,0,0,0,0,0,0,0,19250728-7726,19250728-7726,1925,65
6370,70775,328,541b,Gymnasieutbildning inom livsmedel       ,0,0,0,0,1,1,0,0,19291214-9924,19140408-2495,1929,60
6371,83575,300,723v,Omvårdnads- och omsorgsutbildning på gymnasial nivå                                                 ,0,0,0,0,0,0,0,0,19140408-2495,19140408-2495,1914,76
6372,89860,527,149d,Speciallärar- och specialpedagogutbildning                                                                              ,2,0,1,0,1,1,0,0,19311112-3586,19140408-2495,1931,58
6373,85459,300,724f,Tandvårdsutbildning på gymnasial nivå                                                               ,1,1,1,1,0,1,0,0,19410821-5476,19031028-9711,1941,49
6374,13075,412,103a,"Minst 30 högskolepoäng inom samhällsvetenskap, ekonomi och juridik, ej examen                              ",0,0,0,0,0,0,0,0,19150908-9456,19031028-9711,1915,75
6375,39315,53-55,623p,Skogsbruksvetenskaplig högskoleutbildning (minst 3 år)                                              ,1,0,0,1,1,0,0,0,19031028-9711,19031028-9711,1903,87
6376,51030,536,322h,Biblioteks- och informationsvetenskaplig högskoleutbildning (minst 3 år)                            ,0,0,0,0,0,0,0,0,19701211-2988,19031028-9711,1970,19
6377,57718,547,149d,Speciallärar- och specialpedagogutbildning                                                                              ,0,0,0,0,0,0,0,0,19131127-4080,19131127-4080,1913,76
6378,47876,300,723q,Omvårdnads- och omsorgsutbildning på gymnasial nivå                                                 ,0,0,0,2,0,0,0,0,19650617-6272,19131127-4080,1965,25
6379,10156,6,481a,Programmerar- och systemerarutbildning (eftergymnasial)                                             ,0,0,0,0,0,0,0,0,19681217-6291,19131127-4080,1968,21
6380,94341,557,145k,"Ämneslärarutbildning, allmänna ämnen                                                                ",0,0,0,0,0,0,0,0,19210926-7684,19131127-4080,1921,69
6381,32071,536,524d,"Ingenjörsutbildning inom kemi- och bioteknik, material- och geoteknik (eftergymnasial)                ",0,0,0,0,0,0,0,0,19640805-3368,19640805-3368,1964,26
6382,33900,500,861a,Polisutbildning                                                                                     ,0,0,0,0,0,0,0,0,19391207-5577,19001231-1510,1939,50
6383,62309,5,725d,Biomedicinsk analytikerutbildning                                         ,2,1,2,0,1,0,0,0,19001231-1510,19001231-1510,1900,89
6384,19766,200,010x,Grundskoleutbildning och motsvarande                                                                ,0,0,0,0,0,0,0,0,19561212-9192,19100412-5920,1956,33
6385,40833,300,213r,Gymnasial utbildning för medieproduktion                                                            ,0,1,1,0,1,0,0,0,19100412-5920,19100412-5920,1910,80
6386,32009,537,143b,Fritidspedagogutbildning                                                                            ,0,0,0,0,0,0,0,0,19401105-9376,19100412-5920,1940,49
6387,42119,4,723c,Sjuksköterskeutbildning                                                                             ,0,0,0,0,0,2,0,0,19570401-4706,19100412-5920,1957,33
6388,86198,557,640x,Veterinärutbildning                                                                                 ,0,0,0,3,1,1,0,0,19211225-6721,19190217-6141,1921,68
6389,21812,412,104y,"Minst 30 högskolepoäng inom naturvetenskap, matematik och IKT ej examen                                  ",1,0,0,1,0,1,0,0,19190217-6141,19190217-6141,1919,71
6390,97171,300,210a,Estetisk utbildning på gymnasial nivå                                                               ,0,0,0,0,0,0,0,0,19150605-3457,19120820-3272,1915,75
6391,64375,300,213v,Gymnasial utbildning för medieproduktion                                                            ,0,0,0,0,0,0,0,0,19120820-3272,19120820-3272,1912,78
6392,54907,6,724c,Tandläkarutbildning                                                                                 ,0,0,3,1,0,0,0,0,19370324-2424,19120820-3272,1937,53
6393,79641,3,010c,Naturvetenskaplig gymnasieutbildning                                                                ,0,0,0,0,0,0,0,0,19290302-6030,19120820-3272,1929,61
6394,96612,532,105p,"Minst 30 högskolepoäng inom teknik och tillverkning, ej examen                                                 ",0,1,1,0,0,0,0,0,19580529-5118,19180625-2378,1958,32
6395,32754,6,721v,Läkarutbildning                                                                                     ,0,0,0,1,0,0,0,0,19361201-1352,19180625-2378,1936,53
6396,53806,557,145c,"Ämneslärarutbildning, allmänna ämnen                                                                ",0,0,0,0,0,0,0,0,19180625-2378,19180625-2378,1918,72
6397,83859,6,727x,Apotekarutbildning                                                                                  ,0,0,0,0,0,0,0,0,19580410-8077,19580410-8077,1958,32
6398,75151,4,863j,Militär utbildning på eftergymnasial nivå                                                       ,0,0,1,0,1,1,0,0,19360708-8212,19050213-8715,1936,54
6399,26588,200,010x,Grundskoleutbildning och motsvarande                                                                ,0,1,1,0,0,0,0,0,19050213-8715,19050213-8715,1905,85
6400,99746,300,761f,Gymnasial utbildning med inriktning mot barn och ungdom                                             ,1,1,0,0,1,1,0,0,19520509-9540,19050213-8715,1952,38
6401,29553,557,724a,Tandläkarutbildning                                                                                 ,0,2,0,0,1,0,0,0,19530610-8064,19050213-8715,1953,37
6402,82769,4,999n,"Eftergymnasial utbildning, okänd inriktning                                                                   ",0,1,2,0,2,0,0,0,19700122-3744,19080726-7038,1970,20
6403,79112,300,104a,"Yrkesinriktad gymnasieutbildning inom naturvetenskap, matematik och IKT                               ",0,0,1,0,1,0,0,0,19680103-7257,19080726-7038,1968,22
6404,75269,547,522x,"Civilingenjörsutbildning inom elektroteknik, teknisk fysik och datateknik                                        ",1,0,0,0,1,0,0,0,19080726-7038,19080726-7038,1908,82
6405,53635,532,101g,"Minst 30 högskolepoäng inom pedagogik och lärarutbildning, ej examen                                              ",0,0,0,0,0,0,0,0,19430131-5093,19080726-7038,1943,47
6406,10615,4,726b,Arbetsterapeututbildning                                                                            ,0,0,0,0,0,0,0,0,19350417-8724,19290523-5458,1935,55
6407,22204,5,727b,Receptarieutbildning                                                                                ,0,0,1,0,0,0,0,0,19290523-5458,19290523-5458,1929,61
6408,16726,55,581e,"Civilingenjörsutbildning inom samhällsbyggnad, byggnadsteknik och miljöteknik                                  ",0,0,0,0,1,1,0,0,19690612-3488,19290523-5458,1969,21
6409,76720,300,213a,Gymnasial utbildning för medieproduktion                                                            ,0,0,0,0,0,0,0,0,19710221-8011,19710221-8011,1971,19
6410,73967,6,640a,Veterinärutbildning                                                                                 ,1,0,0,0,0,0,0,0,19060725-4224,19060725-4224,1906,84
6411,74423,53-55,621,Lantbruksvetenskaplig högskoleutbildning (minst 3 år)                                               ,0,0,0,0,0,0,0,0,19210327-4520,19210327-4520,1921,69
6412,17553,500,861a,Polisutbildning                                                                                     ,0,0,0,0,0,0,0,0,19240205-1187,19240205-1187,1924,66
6413,19723,546,544x,"Ingenjörsutbildning inom kemi- och bioteknik, material- och geoteknik (eftergymnasial)                ",0,0,0,0,1,0,0,0,19030319-5293,19030319-5293,1903,87
6414,21121,532,210b,"Minst 30 högskolepoäng inom humaniora och konst, ej examen                                        ",0,0,0,0,0,0,0,0,19660917-7367,19030319-5293,1966,24
6415,15869,687,212c,Humanistisk högskoleutbildning (minst 3 år)                                                         ,0,0,1,0,0,0,0,0,19450220-7959,19030319-5293,1945,45
6416,50853,5,840x,Transportutbildning på eftergymnasial nivå                                                          ,0,1,1,0,0,0,0,0,19100524-8148,19030319-5293,1910,80
6417,76737,53-55,620,Lantbruksvetenskaplig högskoleutbildning (minst 3 år)                                               ,0,0,0,0,0,0,0,0,19591106-5851,19540424-8406,1959,30
6418,10691,557,146g,Lärarutbildning i praktisk-estetiska ämnen                                              ,0,1,0,0,1,0,0,0,19540424-8406,19540424-8406,1954,36
6419,30760,527,544x,"Ingenjörsutbildning inom kemi- och bioteknik, material- och geoteknik (eftergymnasial)                ",0,0,0,0,1,0,0,0,19110702-4147,19110702-4147,1911,79
6420,71925,324,543c,Gymnasieutbildning inom träteknik,0,0,0,0,0,0,0,0,19451014-5190,19110702-4147,1945,45
6421,79553,6,622,Lantbruksvetenskaplig högskoleutbildning (minst 3 år)                                               ,0,0,0,0,0,1,0,0,19160122-2387,19110702-4147,1916,74
6422,80352,536,529b,Övrig ingenjörsutbildning (eftergymnasial),0,0,0,0,0,0,0,0,19530404-4981,19110702-4147,1953,37
6423,27902,6,481a,Programmerar- och systemerarutbildning (eftergymnasial)                                             ,1,0,0,2,1,2,0,0,19491003-8018,19491003-8018,1949,41
6424,91318,4,725d,Biomedicinsk analytikerutbildning                                         ,0,1,0,2,0,1,0,0,19640519-6016,19640519-6016,1964,26
6425,93656,557,222,Humanistisk högskoleutbildning (minst 3 år)                                                         ,0,0,0,2,0,0,0,0,19610120-1691,19350422-4027,1961,29
6426,55909,329,542u,Gymnasieutbildning inom textil- och konfektionsteknik            ,0,0,0,0,0,0,0,0,19440429-1275,19350422-4027,1944,46
6427,34667,532,107l,"Minst 30 högskolepoäng inom hälso- o sjukvård och social omsorg, ej examen                        ",0,0,0,0,0,0,0,0,19350422-4027,19350422-4027,1935,55
6428,24566,412,101g,"Minst 30 högskolepoäng inom pedagogik och lärarutbildning, ej examen                                              ",0,0,0,0,0,0,0,0,19200310-4729,19200310-4729,1920,70
6429,83340,324,543c,Gymnasieutbildning inom träteknik,1,1,1,1,0,1,0,0,19731222-5574,19200310-4729,1973,16
6430,22168,6,529x,Övrig civilingenjörsutbildning                                                  ,0,0,0,1,0,1,0,0,19470416-9637,19470416-9637,1947,43
6431,83768,4,725d,Biomedicinsk analytikerutbildning                                         ,0,1,0,0,0,0,0,0,19610601-1074,19470416-9637,1961,29
6432,96759,538,380k,Juridisk högskoleutbildning (minst 3 år)                                                            ,2,0,2,1,0,1,0,0,19660310-6271,19450611-8788,1966,24
6433,52883,513,321m,Journalist- och medieutbildning (eftergymnasial)                                                    ,0,0,0,0,0,0,0,0,19641203-9338,19450611-8788,1964,25
6434,18995,537,580b,"Ingenjörsutbildning inom samhällsbyggnad, byggnadsteknik och miljöteknik (eftergymnasial)                                  ",0,0,1,0,0,0,0,0,19520212-8635,19450611-8788,1952,38
6435,45703,330,525l,Gymnasieutbildning inom fordonsteknik            ,1,1,0,0,0,1,0,0,19450611-8788,19450611-8788,1945,45
6436,33427,300,621c,Gymnasial utbildning inom lant- och skogsbruk samt djursjukvård                                     ,0,0,0,0,0,0,0,0,19710308-4198,19710308-4198,1971,19
6437,86407,55,520a,"Civilingenjörsutbildning inom elektroteknik, teknisk fysik och datateknik                                        ",0,0,0,0,0,0,0,0,19600423-1553,19350104-9692,1960,30
6438,97796,200,010a,Grundskoleutbildning och motsvarande                                                                ,2,1,0,0,1,0,0,0,19350104-9692,19350104-9692,1935,55
6439,71686,300,104j,"Yrkesinriktad gymnasieutbildning inom naturvetenskap, matematik och IKT                               ",0,1,1,0,0,0,0,0,19570603-2890,19350104-9692,1957,33
6440,59403,100,010a,Folkskoleutbildning och motsvarande                                                                 ,1,1,0,1,1,0,0,0,19391224-8257,19391224-8257,1939,50
6441,26488,558,380x,Juridisk högskoleutbildning (minst 3 år)                                                            ,0,1,2,0,0,1,0,0,19651024-1620,19651024-1620,1965,25
6442,97553,6,863k,Militär utbildning på eftergymnasial nivå                                                       ,0,0,0,0,2,0,0,0,19720415-5530,19651024-1620,1972,18
6443,60454,300,999y,"Gymnasial utbildning, okänd inriktning                                                                 ",0,0,0,0,0,0,0,0,19170204-7980,19170204-7980,1917,73
6444,30632,527,580b,"Ingenjörsutbildning inom samhällsbyggnad, byggnadsteknik och miljöteknik (eftergymnasial)                                  ",1,0,0,0,0,0,0,0,19240125-7764,19211129-2996,1924,66
6445,58564,333,582e,Gymnasieutbildning inom bygg                   ,0,1,0,1,0,0,0,0,19630201-3324,19211129-2996,1963,27
6446,24888,527,581b,"Ingenjörsutbildning inom samhällsbyggnad, byggnadsteknik och miljöteknik (eftergymnasial)                                  ",0,0,0,0,0,0,0,0,19211129-2996,19211129-2996,1921,68
6447,63550,5,726a,Fysioterapeututbildning                                                       ,0,0,0,0,0,0,0,0,19630220-7616,19360421-3074,1963,27
6448,37805,527,525b,"Ingenjörsutbildning inom maskin, fordon, farkost och industriell ekonomi  (eftergymnasial)                         ",1,0,0,0,0,0,0,0,19360421-3074,19360421-3074,1936,54
6449,74912,322,105t,"Tekniskt gymnasium, 1-3 år                                                                          ",0,0,0,0,2,0,0,0,19731031-2715,19731031-2715,1973,17
6450,52926,633,311q,Högskoleutbildning i psykologi och psykoterapi (minst 3 år)                                         ,0,0,0,0,0,0,0,0,19180308-1627,19060624-5117,1918,72
6451,74645,300,210a,Estetisk utbildning på gymnasial nivå                                                               ,0,0,0,0,0,0,0,0,19610925-5384,19060624-5117,1961,29
6452,30439,5,762b,Social service- och omsorgsutbildning                                                                            ,0,0,0,0,0,0,0,0,19430614-6542,19060624-5117,1943,47
6453,13209,4,840y,Transportutbildning på eftergymnasial nivå                                                          ,0,0,0,0,0,0,0,0,19060624-5117,19060624-5117,1906,84
6454,70145,300,104v,"Yrkesinriktad gymnasieutbildning inom naturvetenskap, matematik och IKT                               ",1,1,0,1,2,1,0,0,19680218-1994,19680218-1994,1968,22
6455,81795,532,210b,"Minst 30 högskolepoäng inom humaniora och konst, ej examen                                        ",0,0,0,0,0,0,0,0,19440412-5702,19140427-1531,1944,46
6456,29056,200,010x,Grundskoleutbildning och motsvarande                                                                ,1,0,0,1,1,1,0,0,19680708-6885,19140427-1531,1968,22
6457,82949,312,105x,"Tekniskt gymnasium, 1-3 år                                                                          ",0,0,0,0,0,0,0,0,19140427-1531,19140427-1531,1914,76
6458,83798,322,105w,"Tekniskt gymnasium, 1-3 år                                                                          ",0,0,0,0,0,0,0,0,19410203-3161,19090513-9706,1941,49
6459,41913,557,145v,"Ämneslärarutbildning, allmänna ämnen                                                                ",0,1,0,0,2,2,0,0,19661110-9762,19090513-9706,1966,23
6460,80596,547,525x,"Civilingenjörsutbildning inom maskin, fordon, farkost och industriell ekonomi                               ",0,0,1,0,0,0,0,0,19090513-9706,19090513-9706,1909,81
6461,85446,513,321w,Journalist- och medieutbildning (eftergymnasial)                                                    ,0,0,0,0,0,0,0,0,19230926-5243,19230926-5243,1923,67
6462,92529,527,580b,"Ingenjörsutbildning inom samhällsbyggnad, byggnadsteknik och miljöteknik (eftergymnasial)                                  ",0,1,1,0,0,0,0,0,19221027-1202,19221027-1202,1922,68
6463,74331,325,522d,Gymnasieutbildning inom energi och VVS       ,2,1,1,0,0,0,0,0,19360204-5825,19221027-1202,1936,54
6464,53264,55,521a,"Civilingenjörsutbildning inom maskin, fordon, farkost och industriell ekonomi                               ",0,0,0,0,0,0,0,0,19270528-2072,19221027-1202,1927,63
6465,31567,500,762d,Socionomutbildning                                                                                  ,1,1,0,1,0,0,0,0,19730126-2619,19221027-1202,1973,17
6466,66933,6,727x,Apotekarutbildning                                                                                  ,2,1,0,0,1,1,0,0,19700421-6677,19700421-6677,1970,20
6467,40510,300,010a,"Samhällsvetenskaplig, social och humanistisk gymnasieutbildning                                     ",1,1,0,1,1,1,0,0,19260422-1930,19260422-1930,1926,64
6468,71313,557,640a,Veterinärutbildning                                                                                 ,0,0,0,0,0,0,0,0,19210124-6256,19210124-6256,1921,69
6469,30512,559,345y,"Högskoleutbildning inom organisation, administration och förvaltning (minst 3 år)                       ",0,0,0,0,0,1,0,0,19540623-8376,19111011-5096,1954,36
6470,13565,55,549z,"Civilingenjörsutbildning inom kemi- och bioteknik, material- och geoteknik                              ",1,0,0,1,4,0,0,0,19670719-8859,19111011-5096,1967,23
6471,35047,537,582x,"Ingenjörsutbildning inom samhällsbyggnad, byggnadsteknik och miljöteknik (eftergymnasial)                                  ",0,1,0,1,0,0,0,0,19111011-5096,19111011-5096,1911,79
6472,49623,527,525b,"Ingenjörsutbildning inom maskin, fordon, farkost och industriell ekonomi  (eftergymnasial)                         ",0,0,0,0,0,0,0,0,19350220-6087,19130223-8171,1935,55
6473,94307,300,101v,Gymnasial utbildning inom pedagogik och lärarutbildning                                           ,1,0,1,0,1,1,0,0,19130223-8171,19130223-8171,1913,77
6474,50349,4,481a,Programmerar- och systemerarutbildning (eftergymnasial)                                             ,0,0,0,0,0,0,0,0,19330324-1223,19130223-8171,1933,57
6475,45888,531,44,Naturvetenskaplig högskoleutbildning (minst 3 år)                                                   ,0,0,0,0,2,0,0,0,19301229-6551,19130223-8171,1930,59
6476,86658,5,212c,Konstnärlig eftergymnasial utbildning                                                               ,0,0,5,0,0,1,0,0,19420625-8469,19241025-6169,1942,48
6477,12912,4,726b,Arbetsterapeututbildning                                                                            ,0,1,0,1,0,0,0,0,19440929-6884,19241025-6169,1944,46
6478,26590,300,811a,Hotell- och restaurangutbildning på gymnasial nivå                                                  ,0,1,1,0,0,0,0,0,19241025-6169,19241025-6169,1924,66
6479,69483,522,107w,"Minst 30 högskolepoäng inom hälso- o sjukvård och social omsorg, ej examen                        ",2,0,0,0,1,1,0,0,19710408-4261,19270327-9009,1971,19
6480,53357,666,322y,Biblioteks- och informationsvetenskaplig högskoleutbildning (minst 3 år)                            ,0,0,0,0,0,0,0,0,19270327-9009,19270327-9009,1927,63
6481,30278,6,529x,Övrig civilingenjörsutbildning                                                  ,0,0,0,0,0,0,0,0,19340425-3769,19340425-3769,1934,56
6482,64115,551,312f,Samhälls- och beteendevetenskaplig högskoleutbildning (minst 3 år)                                  ,0,2,0,0,0,1,0,0,19591011-6948,19340425-3769,1959,31
6483,69615,5,725d,Biomedicinsk analytikerutbildning                                         ,0,1,0,0,0,0,0,0,19400220-2661,19340425-3769,1940,50
6484,17841,4,213y,"Medieproduktion, eftergymnasial utbildning                                                          ",0,0,0,1,0,0,0,0,19520928-3355,19080210-1107,1952,38
6485,61416,412,210b,"Minst 30 högskolepoäng inom humaniora och konst, ej examen                                        ",0,0,1,0,1,0,0,0,19340212-1584,19080210-1107,1934,56
6486,86301,6,522x,"Civilingenjörsutbildning inom elektroteknik, teknisk fysik och datateknik                                        ",0,0,0,0,0,0,0,0,19080210-1107,19080210-1107,1908,82
6487,66438,532,210b,"Minst 30 högskolepoäng inom humaniora och konst, ej examen                                        ",0,1,1,0,1,1,0,0,19570823-4272,19080210-1107,1957,33
6488,84839,537,149d,Speciallärar- och specialpedagogutbildning                                                                              ,0,1,3,0,1,0,0,0,19020715-3657,19020715-3657,1902,88
6489,72228,53-55,622,Lantbruksvetenskaplig högskoleutbildning (minst 3 år)                                               ,1,0,1,0,0,0,0,0,19420711-6987,19020715-3657,1942,48
6490,73582,322,340a,Ekonomisk gymnasieutbildning,1,1,0,0,0,2,0,0,19370331-2597,19250923-9531,1937,53
6491,88405,55,520x,"Civilingenjörsutbildning inom elektroteknik, teknisk fysik och datateknik                                        ",1,0,0,1,0,0,0,0,19501101-4799,19250923-9531,1950,40
6492,95752,331,522e,Gymnasieutbildning inom elektro- och datateknik                   ,2,0,1,0,0,0,0,0,19250923-9531,19250923-9531,1925,65
6493,46630,6,863y,Militär utbildning på eftergymnasial nivå                                                       ,1,0,0,0,0,0,0,0,19640325-6165,19640325-6165,1964,26
6494,33880,532,106p,"Minst 30 högskolepoäng inom lant- och skogsbruk samt djursjukvård, ej examen                         ",0,0,1,0,0,1,0,0,19201008-4624,19201008-4624,1920,70
6495,23155,556,322t,Biblioteks- och informationsvetenskaplig högskoleutbildning (minst 3 år)                            ,0,0,0,0,0,0,0,0,19020905-8529,19020905-8529,1902,88
6496,39451,5,213,Konstnärlig eftergymnasial utbildning                                                               ,1,0,0,0,0,0,0,0,19510720-2347,19020905-8529,1951,39
6497,62907,55,529x,Övrig civilingenjörsutbildning                                                  ,1,0,0,0,1,0,0,0,19690810-5576,19020905-8529,1969,21
6498,18080,328,541z,Gymnasieutbildning inom livsmedel       ,1,0,0,0,0,0,0,0,19091107-5712,19091107-5712,1909,80
6499,55682,531,312v,Samhälls- och beteendevetenskaplig högskoleutbildning (minst 3 år)                                  ,2,1,0,0,0,1,0,0,19310926-3449,19091107-5712,1931,59
6500,11098,532,101w,"Minst 30 högskolepoäng inom pedagogik och lärarutbildning, ej examen                                              ",0,0,0,0,0,0,0,0,19470306-3356,19091107-5712,1947,43
6501,79622,300,999n,"Gymnasial utbildning, okänd inriktning                                                                 ",0,0,0,0,1,1,0,0,19551130-6692,19410205-7814,1955,34
6502,45458,613,321j,Journalist- och medieutbildning (eftergymnasial)                                                    ,0,0,0,0,0,0,0,0,19480201-7673,19410205-7814,1948,42
6503,43006,677,314,Ekonomutbildning (högskoleutbildning minst 3 år)                                                    ,0,0,0,0,0,1,0,0,19700227-6996,19410205-7814,1970,20
6504,71697,312,105a,"Tekniskt gymnasium, 1-3 år                                                                          ",1,0,0,1,0,0,0,0,19410205-7814,19410205-7814,1941,49
6505,14236,300,101h,Gymnasial utbildning inom pedagogik och lärarutbildning                                           ,0,0,0,0,0,0,0,0,19161122-9247,19161122-9247,1916,73
6506,65973,666,322h,Biblioteks- och informationsvetenskaplig högskoleutbildning (minst 3 år)                            ,0,0,0,0,0,0,0,0,19170810-8759,19161122-9247,1917,73
6507,56905,412,101u,"Minst 30 högskolepoäng inom pedagogik och lärarutbildning, ej examen                                              ",1,0,0,0,0,1,0,0,19171128-6628,19171128-6628,1917,72
6508,63634,412,103v,"Minst 30 högskolepoäng inom samhällsvetenskap, ekonomi och juridik, ej examen                              ",0,0,0,0,0,0,0,0,19670923-6188,19171128-6628,1967,23
6509,10078,553,311u,Högskoleutbildning i psykologi och psykoterapi (minst 3 år)                                         ,0,0,0,0,0,0,0,0,19730911-1146,19360830-6084,1973,17
6510,65426,413,523x,"Ingenjörsutbildning inom elektroteknik, teknisk fysik och datateknik (eftergymnasial)                                ",0,0,0,0,0,0,0,0,19360830-6084,19360830-6084,1936,54
6511,34434,5,726b,Arbetsterapeututbildning                                                                            ,0,0,0,0,0,1,0,0,19320101-7530,19211107-5487,1932,58
6512,30415,300,388b,Yrkesinriktad utbildning på gymnasial nivå inom handel och administration                           ,1,0,0,1,0,0,0,0,19211107-5487,19211107-5487,1921,68
6513,50417,557,146d,Yrkeslärarutbildning                                                                                ,1,1,0,0,1,0,0,0,19070729-5312,19070729-5312,1907,83
6514,11199,412,103c,"Minst 30 högskolepoäng inom samhällsvetenskap, ekonomi och juridik, ej examen                              ",1,2,1,1,5,1,0,0,19111208-5239,19111208-5239,1911,78
6515,24557,55,527x,"Civilingenjörsutbildning inom samhällsbyggnad, byggnadsteknik och miljöteknik                                  ",0,0,0,0,0,0,0,0,19291217-7190,19290920-9891,1929,60
6516,41059,557,143b,Fritidspedagogutbildning                                                                            ,0,0,0,0,0,0,0,0,19290920-9891,19290920-9891,1929,61
6517,82523,300,811v,Hotell- och restaurangutbildning på gymnasial nivå                                                  ,2,0,0,0,0,0,0,0,19520203-1568,19290920-9891,1952,38
6518,51929,412,101y,"Minst 30 högskolepoäng inom pedagogik och lärarutbildning, ej examen                                              ",0,0,0,0,0,0,0,0,19650119-5285,19290920-9891,1965,25
6519,70168,537,143c,Förskollärarutbildning                                                                              ,0,0,0,0,0,0,0,0,19001121-9111,19001121-9111,1900,89
6520,36469,300,723u,Omvårdnads- och omsorgsutbildning på gymnasial nivå                                                 ,2,0,2,2,1,1,0,0,19540629-5760,19001121-9111,1954,36
6521,30555,532,103r,"Minst 30 högskolepoäng inom samhällsvetenskap, ekonomi och juridik, ej examen                              ",1,1,0,0,0,1,0,0,19280615-7471,19001121-9111,1928,62
6522,88390,55,525a,"Civilingenjörsutbildning inom maskin, fordon, farkost och industriell ekonomi                               ",0,0,0,0,0,0,0,0,19400201-2833,19001121-9111,1940,50
6523,59741,300,104a,"Yrkesinriktad gymnasieutbildning inom naturvetenskap, matematik och IKT                               ",0,0,0,0,0,0,0,0,19151211-8479,19040404-9906,1915,74
6524,54979,332,105x,"Tekniskt gymnasium, 1-3 år                                                                          ",0,0,0,0,0,0,0,0,19600120-2109,19040404-9906,1960,30
6525,46025,300,622c,Gymnasial utbildning inom lant- och skogsbruk samt djursjukvård                                     ,0,0,0,0,0,0,0,0,19040404-9906,19040404-9906,1904,86
6526,12085,329,542u,Gymnasieutbildning inom textil- och konfektionsteknik            ,0,1,0,1,0,0,0,0,19210903-3551,19040404-9906,1921,69
6527,27280,6,481a,Programmerar- och systemerarutbildning (eftergymnasial)                                             ,1,0,0,0,0,1,0,0,19120918-6200,19120918-6200,1912,78
