,Sun2000niva_old,SUN2000Niva,SUN2000Inr,SUN2000Grp,barn0_3,barn4_6,barn7_10,barn11_15,barn16_17,barn18plus,barn18_19,barn20plus,PersonNr,famID,FodesleAr,Alder
6432,35025,4,723i,Sjuksköterskeutbildning                                                                             ,0,2,0,0,1,0,0,1,19811126-9104,19641014-8198,1981,-17
6433,26910,300,210a,Estetisk utbildning på gymnasial nivå                                                               ,0,0,1,1,0,0,0,1,19660907-6830,19660907-6830,1966,15
6434,58140,522,103w,"Minst 30 högskolepoäng inom samhällsvetenskap, ekonomi och juridik, ej examen                              ",1,0,0,0,0,0,0,2,19720319-7359,19660907-6830,1972,-5
6435,13677,556,221x,Teologisk eftergymnasial utbildning (minst 3 år)                                                           ,1,0,0,0,1,0,0,1,19850823-9477,19660907-6830,1985,-12
6436,88581,55,520a,"Civilingenjörsutbildning inom elektroteknik, teknisk fysik och datateknik                                        ",0,0,1,0,0,0,0,0,19381109-1977,19031025-1549,1938,46
6437,20504,6,727a,Apotekarutbildning                                                                                  ,0,0,0,0,0,0,0,0,19370323-3080,19031025-1549,1937,1
6438,74808,5,999c,"Eftergymnasial utbildning, okänd inriktning                                                                   ",0,0,0,0,0,0,0,0,19031025-1549,19031025-1549,1903,34
6439,11865,5,481a,Programmerar- och systemerarutbildning (eftergymnasial)                                             ,0,2,0,0,0,0,2,1,19971010-1726,19031025-1549,1997,-93
6440,66064,611,312x,Samhälls- och beteendevetenskaplig högskoleutbildning (minst 3 år)                                  ,0,0,1,0,0,0,0,0,19630301-5682,19080209-9863,1963,34
6441,27169,688,380p,Juridisk högskoleutbildning (minst 3 år)                                                            ,1,0,1,0,0,0,1,1,19080209-9863,19080209-9863,1908,55
6442,31458,300,811i,Hotell- och restaurangutbildning på gymnasial nivå                                                  ,1,0,0,1,0,0,1,0,19461111-4705,19461111-4705,1946,-38
6443,10001,330,525f,Gymnasieutbildning inom fordonsteknik            ,1,0,0,0,1,0,0,2,19630119-1930,19461111-4705,1963,-16
6444,84828,330,525g,Gymnasieutbildning inom fordonsteknik            ,1,1,0,1,0,0,1,2,19180521-1498,19180521-1498,1918,45
6445,69165,55,520a,"Civilingenjörsutbildning inom elektroteknik, teknisk fysik och datateknik                                        ",0,1,0,1,1,0,0,0,19400729-4924,19180521-1498,1940,-21
6446,42675,55,525x,"Civilingenjörsutbildning inom maskin, fordon, farkost och industriell ekonomi                               ",0,0,2,0,1,0,0,0,19701125-6193,19180521-1498,1970,-30
6447,17067,55,521x,"Civilingenjörsutbildning inom maskin, fordon, farkost och industriell ekonomi                               ",0,1,0,1,1,0,0,0,19960608-2684,19180521-1498,1996,-25
6448,80461,4,727b,Receptarieutbildning                                                                                ,0,0,1,0,0,0,2,1,19210903-6211,19200707-8486,1921,75
6449,10737,6,520x,"Civilingenjörsutbildning inom elektroteknik, teknisk fysik och datateknik                                        ",0,0,1,0,0,0,0,0,19200707-8486,19200707-8486,1920,1
6450,11847,6,727x,Apotekarutbildning                                                                                  ,0,0,0,0,0,0,0,0,19301114-4618,19200707-8486,1930,-10
6451,21739,412,210b,"Minst 30 högskolepoäng inom humaniora och konst, ej examen                                        ",1,1,1,0,0,0,0,1,19860304-8544,19200707-8486,1986,-55
6452,75596,413,321g,Journalist- och medieutbildning (eftergymnasial)                                                    ,0,1,0,0,0,0,2,1,19810418-8246,19181003-4852,1981,5
6453,47704,300,010x,"Samhällsvetenskaplig, social och humanistisk gymnasieutbildning                                     ",0,0,0,0,0,0,1,0,19181003-4852,19181003-4852,1918,63
6454,42467,3,010c,Naturvetenskaplig gymnasieutbildning                                                                ,0,0,0,0,0,0,0,0,19350505-9602,19181003-4852,1935,-16
6455,35209,5,726b,Arbetsterapeututbildning                                                                            ,0,1,1,1,1,0,0,0,19881007-1352,19120221-1261,1988,-52
6456,38502,329,542c,Gymnasieutbildning inom textil- och konfektionsteknik            ,1,0,0,1,0,0,0,0,19210615-4232,19120221-1261,1921,67
6457,15043,300,388b,Yrkesinriktad utbildning på gymnasial nivå inom handel och administration                           ,0,0,0,0,0,0,0,0,19481031-2578,19120221-1261,1948,-26
6458,11850,331,522e,Gymnasieutbildning inom elektro- och datateknik                   ,0,0,0,0,0,0,0,0,19120221-1261,19120221-1261,1912,36
6459,47286,5,213q,"Medieproduktion, eftergymnasial utbildning                                                          ",0,3,0,0,1,0,1,0,19521228-6897,19521228-6897,1952,-40
6460,12898,325,522d,Gymnasieutbildning inom energi och VVS       ,0,0,0,0,0,0,0,0,19570906-1237,19521228-6897,1957,-4
6461,48301,557,222,Humanistisk högskoleutbildning (minst 3 år)                                                         ,0,0,1,1,0,0,1,0,19770902-4997,19521228-6897,1977,-19
6462,32302,4,725d,Biomedicinsk analytikerutbildning                                         ,0,1,1,0,1,0,0,0,19000206-3451,19000206-3451,1900,77
6463,76469,322,340a,Ekonomisk gymnasieutbildning,0,0,0,0,0,0,0,0,19501120-5865,19220816-9314,1950,-50
6464,46178,6,640x,Veterinärutbildning                                                                                 ,0,1,1,0,0,0,1,1,19820614-7051,19220816-9314,1982,-31
6465,38497,513,321z,Journalist- och medieutbildning (eftergymnasial)                                                    ,1,1,3,0,0,0,0,1,19220816-9314,19220816-9314,1922,60
6466,31984,413,581b,"Ingenjörsutbildning inom samhällsbyggnad, byggnadsteknik och miljöteknik (eftergymnasial)                                  ",0,2,0,0,1,0,1,0,19960105-6798,19250623-6878,1996,-73
6467,44750,55,581d,Arkitekt- och landskapsarkitektutbildning                                                           ,1,1,0,1,1,0,0,1,19411010-9545,19250623-6878,1941,55
6468,95029,100,010x,Folkskoleutbildning och motsvarande                                                                 ,0,1,1,2,0,0,1,0,19680718-9262,19250623-6878,1968,-26
6469,78546,300,101l,Gymnasial utbildning inom pedagogik och lärarutbildning                                           ,0,0,1,0,1,0,1,0,19250623-6878,19250623-6878,1925,43
6470,96186,55,727x,Apotekarutbildning                                                                                  ,0,0,0,0,0,0,0,0,19470804-4000,19170616-6036,1947,-21
6471,32595,300,101g,Gymnasial utbildning inom pedagogik och lärarutbildning                                           ,0,0,0,0,0,0,0,0,19180621-2781,19170616-6036,1918,29
6472,99759,537,340,Ekonomutbildning (högskoleutbildning minst 3 år)                                                    ,0,2,0,2,0,0,0,0,19170616-6036,19170616-6036,1917,1
6473,89901,6,999k,"Eftergymnasial utbildning, okänd inriktning                                                                   ",1,0,0,0,1,0,0,0,19610406-8406,19170616-6036,1961,-43
6474,63278,537,581b,"Ingenjörsutbildning inom samhällsbyggnad, byggnadsteknik och miljöteknik (eftergymnasial)                                  ",0,0,0,0,1,0,0,0,19480318-6259,19480318-6259,1948,13
6475,43717,200,010a,Grundskoleutbildning och motsvarande                                                                ,0,0,0,0,0,0,0,0,19950223-8658,19480318-6259,1995,-46
6476,20785,324,543c,Gymnasieutbildning inom träteknik,0,0,0,0,1,0,0,0,19610908-4848,19360918-4502,1961,34
6477,55071,5,840h,Transportutbildning på eftergymnasial nivå                                                          ,0,1,0,1,0,0,2,0,19360918-4502,19360918-4502,1936,25
6478,70103,6,724x,Tandläkarutbildning                                                                                 ,0,1,0,0,2,0,0,0,19570316-7469,19570316-7469,1957,-20
6479,68136,6,623s,Skogsbruksvetenskaplig högskoleutbildning (minst 3 år)                                              ,1,0,0,1,0,0,1,0,19730224-8065,19570316-7469,1973,-15
6480,96874,536,544b,"Ingenjörsutbildning inom kemi- och bioteknik, material- och geoteknik (eftergymnasial)                ",0,0,0,1,1,0,0,0,19660201-6753,19570316-7469,1966,7
6481,15212,300,213l,Gymnasial utbildning för medieproduktion                                                            ,0,0,0,0,0,0,0,0,19961029-2114,19720627-1367,1996,-29
6482,17784,300,724l,Tandvårdsutbildning på gymnasial nivå                                                               ,1,0,1,0,0,0,0,1,19720627-1367,19720627-1367,1972,24
6483,58130,532,103k,"Minst 30 högskolepoäng inom samhällsvetenskap, ekonomi och juridik, ej examen                              ",0,0,0,0,0,0,0,0,19651205-1157,19651205-1157,1965,6
6484,87538,547,149d,Speciallärar- och specialpedagogutbildning                                                                              ,2,2,1,1,1,0,0,0,19360703-7139,19360703-7139,1936,29
6485,61216,537,523d,"Ingenjörsutbildning inom elektroteknik, teknisk fysik och datateknik (eftergymnasial)                                ",0,0,1,0,2,0,0,0,19670203-9499,19360703-7139,1967,-30
6486,76554,6,520x,"Civilingenjörsutbildning inom elektroteknik, teknisk fysik och datateknik                                        ",0,0,0,0,0,0,0,0,19290625-8258,19081006-1549,1929,38
6487,33186,412,104x,"Minst 30 högskolepoäng inom naturvetenskap, matematik och IKT ej examen                                  ",0,0,0,0,0,0,0,0,20021211-1320,19081006-1549,2002,-73
6488,68572,300,999z,"Gymnasial utbildning, okänd inriktning                                                                 ",2,0,1,0,0,0,0,0,19081006-1549,19081006-1549,1908,94
6489,55391,300,388b,Yrkesinriktad utbildning på gymnasial nivå inom handel och administration                           ,1,0,1,0,0,0,1,0,19770813-2555,19081006-1549,1977,-68
6490,39126,55,527x,"Civilingenjörsutbildning inom samhällsbyggnad, byggnadsteknik och miljöteknik                                  ",0,0,0,0,0,0,0,0,19060428-8061,19060428-8061,1906,71
6491,23204,551,44,Naturvetenskaplig högskoleutbildning (minst 3 år)                                                   ,0,0,0,0,0,0,0,0,19001205-1115,19001205-1115,1900,5
6492,37894,300,213s,Gymnasial utbildning för medieproduktion                                                            ,0,0,0,0,0,0,0,0,19181010-3525,19001205-1115,1918,-17
6493,47176,557,143b,Fritidspedagogutbildning                                                                            ,0,0,0,0,0,0,1,0,19320906-1996,19001205-1115,1932,-13
6494,38171,100,010x,Folkskoleutbildning och motsvarande                                                                 ,0,0,0,0,0,0,0,0,20000731-1734,19001205-1115,2000,-67
6495,69474,300,104j,"Yrkesinriktad gymnasieutbildning inom naturvetenskap, matematik och IKT                               ",0,0,0,0,0,0,0,1,19790323-2533,19760826-4011,1979,21
6496,37577,557,640x,Veterinärutbildning                                                                                 ,0,1,0,0,0,0,0,0,19930102-2134,19760826-4011,1993,-13
6497,87099,55,521x,"Civilingenjörsutbildning inom maskin, fordon, farkost och industriell ekonomi                               ",0,0,1,0,0,0,1,0,19760826-4011,19760826-4011,1976,17
6498,49759,300,761z,Gymnasial utbildning med inriktning mot barn och ungdom                                             ,0,0,0,0,0,0,1,0,19110123-8026,19110123-8026,1911,65
6499,76461,4,840r,Transportutbildning på eftergymnasial nivå                                                          ,0,0,0,0,0,0,0,0,19191109-9368,19191109-9368,1919,-8
6500,36555,532,107t,"Minst 30 högskolepoäng inom hälso- o sjukvård och social omsorg, ej examen                        ",0,0,0,0,0,0,0,1,19471115-1970,19191109-9368,1947,-28
6501,47110,527,143d,Förskollärarutbildning                                                                              ,2,0,0,1,0,0,0,0,19990224-9190,19191109-9368,1999,-51
6502,75349,547,144i,Lärarutbildning för grundskolans tidiga åldrar                                                       ,2,1,1,2,0,0,0,0,19270924-3886,19191109-9368,1927,72
6503,74874,6,523x,"Civilingenjörsutbildning inom elektroteknik, teknisk fysik och datateknik                                        ",0,0,0,0,0,0,0,0,19640212-9689,19640212-9689,1964,-36
6504,13702,53-55,623m,Skogsbruksvetenskaplig högskoleutbildning (minst 3 år)                                              ,0,0,0,0,0,0,0,0,19511102-9020,19030621-5202,1951,12
6505,23841,412,106e,"Minst 30 högskolepoäng inom lant- och skogsbruk samt djursjukvård, ej examen                         ",0,1,0,0,0,0,0,0,19030621-5202,19030621-5202,1903,48
6506,82481,5,863p,Militär utbildning på eftergymnasial nivå                                                       ,0,2,0,1,3,0,0,1,19150322-7443,19150322-7443,1915,-11
6507,50840,6,623y,Skogsbruksvetenskaplig högskoleutbildning (minst 3 år)                                              ,1,0,0,0,0,0,2,0,19400129-8760,19150322-7443,1940,-24
6508,49585,300,213h,Gymnasial utbildning för medieproduktion                                                            ,1,2,0,0,0,0,0,2,19521025-7295,19221228-2027,1952,-11
6509,42171,300,999r,"Gymnasial utbildning, okänd inriktning                                                                 ",0,0,0,0,0,0,0,0,19221228-2027,19221228-2027,1922,29
6510,21220,300,999g,"Gymnasial utbildning, okänd inriktning                                                                 ",0,0,0,0,0,0,0,0,19250902-8304,19221228-2027,1925,-2
6511,62432,6,724b,Tandläkarutbildning                                                                                 ,0,0,0,0,0,0,0,0,19770425-3624,19540522-7134,1977,-51
6512,75618,333,582e,Gymnasieutbildning inom bygg                   ,1,1,0,0,0,0,0,0,19970402-4663,19540522-7134,1997,-19
6513,30042,531,46,Naturvetenskaplig högskoleutbildning (minst 3 år)                                                   ,0,1,0,1,0,0,1,0,19540522-7134,19540522-7134,1954,43
6514,96254,546,540b,"Ingenjörsutbildning inom kemi- och bioteknik, material- och geoteknik (eftergymnasial)                ",0,0,0,1,0,0,1,0,19840320-6749,19840320-6749,1984,-29
6515,96091,547,145v,"Ämneslärarutbildning, allmänna ämnen                                                                ",0,0,0,0,0,0,0,0,19411019-7009,19411019-7009,1941,43
6516,68072,6,863y,Militär utbildning på eftergymnasial nivå                                                       ,0,2,0,0,0,0,0,0,19420807-1320,19041202-4265,1942,0
6517,12296,522,101k,"Minst 30 högskolepoäng inom pedagogik och lärarutbildning, ej examen                                              ",0,0,0,0,0,0,0,0,19041202-4265,19041202-4265,1904,37
6518,50608,4,761c,Fritidsledarutbildning (eftergymnasial)                                                             ,0,1,0,1,0,0,0,0,19900102-4112,19041202-4265,1990,-85
6519,30488,324,543c,Gymnasieutbildning inom träteknik,0,0,0,0,0,0,0,0,19350424-9855,19071224-1864,1935,55
6520,85830,6,544a,"Civilingenjörsutbildning inom kemi- och bioteknik, material- och geoteknik                              ",0,0,0,0,0,0,0,0,19821228-4939,19071224-1864,1982,-47
6521,95606,522,107d,"Minst 30 högskolepoäng inom hälso- o sjukvård och social omsorg, ej examen                        ",0,0,0,0,0,0,0,0,19071224-1864,19071224-1864,1907,74
6522,39247,300,999a,"Gymnasial utbildning, okänd inriktning                                                                 ",0,0,0,0,0,0,0,0,19811220-8654,19071224-1864,1981,-74
6523,15699,557,146k,Lärarutbildning i praktisk-estetiska ämnen                                              ,0,0,0,0,0,0,0,0,19691022-1888,19140624-1740,1969,12
6524,98536,556,322n,Biblioteks- och informationsvetenskaplig högskoleutbildning (minst 3 år)                            ,0,0,0,0,0,0,0,0,19140624-1740,19140624-1740,1914,55
6525,65601,413,580b,"Ingenjörsutbildning inom samhällsbyggnad, byggnadsteknik och miljöteknik (eftergymnasial)                                  ",0,0,0,0,0,0,0,0,19490726-4412,19140624-1740,1949,-34
6526,72847,547,146g,Lärarutbildning i praktisk-estetiska ämnen                                              ,0,0,0,0,0,0,1,1,19310228-6632,19131114-3931,1931,18
6527,25774,55,522a,"Civilingenjörsutbildning inom elektroteknik, teknisk fysik och datateknik                                        ",0,0,0,0,0,0,0,1,19780707-1916,19131114-3931,1978,-46
6528,91816,537,580x,"Ingenjörsutbildning inom samhällsbyggnad, byggnadsteknik och miljöteknik (eftergymnasial)                                  ",0,0,0,0,0,0,0,0,19131114-3931,19131114-3931,1913,64
6529,11759,6,213e,"Medieproduktion, eftergymnasial utbildning                                                          ",0,0,0,0,0,0,1,0,19231211-3311,19031125-1544,1923,-10
6530,80481,412,106e,"Minst 30 högskolepoäng inom lant- och skogsbruk samt djursjukvård, ej examen                         ",0,0,0,0,0,0,0,0,19031125-1544,19031125-1544,1903,19
6531,12043,200,010x,Grundskoleutbildning och motsvarande                                                                ,0,0,0,0,0,0,0,0,19050602-9735,19031125-1544,1905,-1
6532,78753,413,524x,"Ingenjörsutbildning inom kemi- och bioteknik, material- och geoteknik (eftergymnasial)                ",0,0,0,0,0,0,0,0,19570831-3275,19031125-1544,1957,-51
6533,65157,300,999e,"Gymnasial utbildning, okänd inriktning                                                                 ",0,0,0,0,0,0,0,0,19120807-1443,19120807-1443,1912,45
6534,37430,4,481a,Programmerar- och systemerarutbildning (eftergymnasial)                                             ,0,0,0,0,0,0,0,0,19740115-2607,19220622-3885,1974,-61
6535,71702,300,999b,"Gymnasial utbildning, okänd inriktning                                                                 ",0,0,0,0,0,0,0,0,19280526-1165,19220622-3885,1928,46
6536,87038,331,522e,Gymnasieutbildning inom elektro- och datateknik                   ,0,0,0,0,0,0,0,0,19640818-4451,19220622-3885,1964,-35
6537,22589,3,010c,Naturvetenskaplig gymnasieutbildning                                                                ,0,0,0,0,0,0,0,0,19220622-3885,19220622-3885,1922,42
6538,68577,557,721u,Läkarutbildning                                                                                     ,0,0,0,0,1,0,0,1,19821023-9112,19050925-9680,1982,-59
6539,55412,4,481a,Programmerar- och systemerarutbildning (eftergymnasial)                                             ,0,0,0,0,0,0,0,0,19531201-2416,19050925-9680,1953,28
6540,79922,547,146i,Lärarutbildning i praktisk-estetiska ämnen                                              ,0,3,0,1,0,0,2,2,19050925-9680,19050925-9680,1905,48
6541,27656,5,762c,Social service- och omsorgsutbildning                                                                            ,0,0,0,0,0,0,0,0,19240526-5971,19240526-5971,1924,-18
6542,42261,6,212c,Konstnärlig eftergymnasial utbildning                                                               ,0,0,0,0,0,0,0,0,19830521-5978,19240526-5971,1983,-58
6543,24788,324,543c,Gymnasieutbildning inom träteknik,2,0,0,0,0,0,0,1,19491201-5972,19240526-5971,1949,33
6544,25571,331,523e,Gymnasieutbildning inom elektro- och datateknik                   ,0,0,0,0,1,0,0,0,19080517-6674,19080517-6674,1908,41
6545,67779,55,520x,"Civilingenjörsutbildning inom elektroteknik, teknisk fysik och datateknik                                        ",0,0,0,1,1,0,1,1,19520930-5275,19080517-6674,1952,-43
6546,73848,55,543a,"Civilingenjörsutbildning inom kemi- och bioteknik, material- och geoteknik                              ",0,0,1,0,0,0,1,2,19880429-6882,19080517-6674,1988,-35
6547,95967,4,213o,"Medieproduktion, eftergymnasial utbildning                                                          ",0,0,1,3,0,0,1,1,19871125-1506,19080517-6674,1987,0
6548,81168,325,582f,Gymnasieutbildning inom energi och VVS       ,2,1,1,0,1,0,0,0,19890419-5774,19080919-2699,1989,-1
6549,83801,558,380v,Juridisk högskoleutbildning (minst 3 år)                                                            ,0,0,0,0,0,0,0,0,19880402-3051,19080919-2699,1988,1
6550,75641,5,724d,Tandhygienistutbildning                                                                             ,0,0,0,0,0,0,0,0,19080919-2699,19080919-2699,1908,80
6551,93283,100,010a,Folkskoleutbildning och motsvarande                                                                 ,0,1,0,0,0,0,0,0,19001025-9229,19001025-9229,1900,8
6552,62668,6,481a,Programmerar- och systemerarutbildning (eftergymnasial)                                             ,0,0,0,0,0,0,0,0,19300830-4053,19001025-9229,1930,-29
6553,56936,611,312x,Samhälls- och beteendevetenskaplig högskoleutbildning (minst 3 år)                                  ,0,1,0,0,0,0,0,0,19650827-5271,19001025-9229,1965,-34
6554,68524,300,104v,"Yrkesinriktad gymnasieutbildning inom naturvetenskap, matematik och IKT                               ",0,0,0,0,0,0,0,0,19090612-7805,19090612-7805,1909,56
6555,93461,532,101y,"Minst 30 högskolepoäng inom pedagogik och lärarutbildning, ej examen                                              ",0,0,0,0,0,0,0,0,19350930-8429,19090612-7805,1935,-25
6556,42377,532,103m,"Minst 30 högskolepoäng inom samhällsvetenskap, ekonomi och juridik, ej examen                              ",0,0,0,0,0,0,0,0,19180409-1113,19090612-7805,1918,17
6557,72781,55,581d,Arkitekt- och landskapsarkitektutbildning                                                           ,0,1,1,1,0,0,0,1,19280802-5643,19090612-7805,1928,-9
6558,73895,55,542x,"Civilingenjörsutbildning inom kemi- och bioteknik, material- och geoteknik                              ",0,0,0,0,0,0,0,1,19031122-6138,19031122-6138,1903,24
6559,58214,100,010x,Folkskoleutbildning och motsvarande                                                                 ,0,1,0,1,0,0,0,1,19010326-4870,19010326-4870,1901,2
6560,26720,330,525t,Gymnasieutbildning inom fordonsteknik            ,0,0,1,0,0,0,0,0,19640930-4075,19010326-4870,1964,-62
6561,13672,539,345n,"Högskoleutbildning inom organisation, administration och förvaltning (minst 3 år)                       ",0,1,1,1,0,0,0,0,19171218-7471,19130221-7607,1917,46
6562,64819,5,213c,"Medieproduktion, eftergymnasial utbildning                                                          ",0,0,0,0,0,0,0,0,19130221-7607,19130221-7607,1913,4
6563,93124,536,221p,Teologisk eftergymnasial utbildning (minst 3 år)                                                           ,0,0,0,0,0,0,0,0,19501222-9472,19130221-7607,1950,-37
6564,15905,55,525a,"Civilingenjörsutbildning inom maskin, fordon, farkost och industriell ekonomi                               ",0,0,0,0,1,0,1,1,19651206-6727,19651206-6727,1965,-15
6565,95234,55,521a,"Civilingenjörsutbildning inom maskin, fordon, farkost och industriell ekonomi                               ",0,1,1,0,1,0,1,0,19010716-6869,19010716-6869,1901,64
6566,43938,5,724d,Tandhygienistutbildning                                                                             ,0,0,1,0,1,0,1,1,19550801-7302,19010716-6869,1955,-53
6567,11365,537,340,Ekonomutbildning (högskoleutbildning minst 3 år)                                                    ,0,0,0,0,0,0,0,0,19481002-4625,19010716-6869,1948,7
6568,19155,522,107j,"Minst 30 högskolepoäng inom hälso- o sjukvård och social omsorg, ej examen                        ",0,0,0,0,0,0,0,0,19760116-5328,19440612-5784,1976,-27
6569,37714,500,861a,Polisutbildning                                                                                     ,0,1,1,0,0,0,0,0,19440612-5784,19440612-5784,1944,32
6570,99096,533,311s,Högskoleutbildning i psykologi och psykoterapi (minst 3 år)                                         ,0,0,0,0,0,0,0,0,19700228-6306,19440612-5784,1970,-25
6571,37397,677,340,Ekonomutbildning (högskoleutbildning minst 3 år)                                                    ,0,1,0,1,1,0,0,0,19060802-8273,19020608-8852,1906,64
6572,96948,324,543c,Gymnasieutbildning inom träteknik,0,0,0,0,0,0,0,0,19020608-8852,19020608-8852,1902,4
6573,21685,300,213w,Gymnasial utbildning för medieproduktion                                                            ,0,0,0,0,0,0,0,0,19400402-4440,19400402-4440,1940,-37
6574,31775,547,581d,Arkitekt- och landskapsarkitektutbildning                                                           ,0,0,0,0,0,0,0,1,19150106-6299,19150106-6299,1915,25
6575,54705,300,840r,Transportutbildning på gymnasial nivå                                                               ,0,0,0,0,0,0,0,0,19440106-8974,19150106-6299,1944,-28
6576,54203,546,526b,"Ingenjörsutbildning inom maskin, fordon, farkost och industriell ekonomi  (eftergymnasial)                         ",1,0,0,0,2,0,0,0,19131004-3761,19131004-3761,1913,31
6577,73889,500,762d,Socionomutbildning                                                                                  ,0,0,0,0,0,0,0,0,19800101-8061,19131004-3761,1980,-66
6578,33003,536,221u,Teologisk eftergymnasial utbildning (minst 3 år)                                                           ,1,0,0,0,0,0,1,0,19590325-4004,19131004-3761,1959,21
6579,55095,4,723g,Sjuksköterskeutbildning                                                                             ,0,0,0,0,0,0,0,1,19200612-1589,19131004-3761,1920,39
6580,81967,331,523e,Gymnasieutbildning inom elektro- och datateknik                   ,0,0,0,0,0,0,0,0,19861005-6428,19200409-3417,1986,-65
6581,79070,6,481a,Programmerar- och systemerarutbildning (eftergymnasial)                                             ,1,1,0,1,2,0,0,0,19200409-3417,19200409-3417,1920,66
6582,29704,4,863e,Militär utbildning på eftergymnasial nivå                                                       ,0,0,0,0,0,0,0,0,19300314-4377,19200409-3417,1930,-9
6583,83247,300,388b,Yrkesinriktad utbildning på gymnasial nivå inom handel och administration                           ,0,1,2,1,0,0,0,0,19320709-2038,19200409-3417,1932,-1
6584,58707,537,340,Ekonomutbildning (högskoleutbildning minst 3 år)                                                    ,1,2,0,0,0,0,0,0,19050331-1997,19050331-1997,1905,27
6585,21100,412,210b,"Minst 30 högskolepoäng inom humaniora och konst, ej examen                                        ",0,0,1,0,0,0,2,0,20010803-5420,19050331-1997,2001,-95
6586,67622,500,762d,Socionomutbildning                                                                                  ,0,0,0,0,0,0,0,0,19990919-3160,19050331-1997,1999,2
6587,62787,325,522d,Gymnasieutbildning inom energi och VVS       ,0,0,0,0,0,0,0,0,19370215-5951,19370215-5951,1937,62
6588,49377,327,543e,Gymnasieutbildning inom processteknik       ,0,0,0,0,0,0,0,0,20000415-3810,19370215-5951,2000,-62
6589,35368,100,010x,Folkskoleutbildning och motsvarande                                                                 ,1,0,1,0,0,0,1,0,19620512-4933,19370215-5951,1962,38
6590,51009,4,723b,Sjuksköterskeutbildning                                                                             ,0,0,0,0,0,0,0,0,19820125-1447,19361113-2382,1982,-19
6591,73171,6,581d,Arkitekt- och landskapsarkitektutbildning                                                           ,0,0,0,0,0,0,1,0,19690121-9321,19361113-2382,1969,13
6592,45672,532,101t,"Minst 30 högskolepoäng inom pedagogik och lärarutbildning, ej examen                                              ",0,0,0,0,0,0,0,0,19361113-2382,19361113-2382,1936,32
6593,41142,325,582f,Gymnasieutbildning inom energi och VVS       ,0,0,1,0,0,0,1,2,19910820-9449,19380706-4719,1991,-54
6594,59972,6,481a,Programmerar- och systemerarutbildning (eftergymnasial)                                             ,0,0,0,0,0,0,0,0,19720930-6367,19380706-4719,1972,19
6595,64789,547,149d,Speciallärar- och specialpedagogutbildning                                                                              ,2,0,0,1,0,0,2,0,19380706-4719,19380706-4719,1938,34
6596,71757,6,640x,Veterinärutbildning                                                                                 ,2,0,1,2,0,0,1,1,19650501-6330,19650501-6330,1965,-26
6597,95334,533,311b,Högskoleutbildning i psykologi och psykoterapi (minst 3 år)                                         ,1,0,1,1,1,0,1,0,19731029-1680,19731029-1680,1973,-7
6598,73609,527,143c,Förskollärarutbildning                                                                              ,0,0,0,0,0,0,1,0,19630521-3860,19630521-3860,1963,10
6599,85398,413,010c,Naturvetenskaplig gymnasieutbildning                                                                ,0,0,0,1,3,0,1,0,19650311-5331,19250118-5430,1965,-1
6600,19696,537,529b,Övrig ingenjörsutbildning (eftergymnasial),1,0,0,0,0,0,0,0,19250118-5430,19250118-5430,1925,40
6601,66654,527,523x,"Ingenjörsutbildning inom elektroteknik, teknisk fysik och datateknik (eftergymnasial)                                ",0,0,1,0,0,0,0,0,20020302-8600,19250118-5430,2002,-76
6602,59446,559,345d,"Högskoleutbildning inom organisation, administration och förvaltning (minst 3 år)                       ",1,2,2,0,1,0,2,1,19600514-9677,19250118-5430,1960,42
6603,49078,6,640a,Veterinärutbildning                                                                                 ,0,2,0,0,1,0,2,0,19970506-2134,19041202-1823,1997,-36
6604,46178,6,863j,Militär utbildning på eftergymnasial nivå                                                       ,0,0,0,0,0,0,0,0,19041202-1823,19041202-1823,1904,92
6605,76586,5,762a,Social service- och omsorgsutbildning                                                                            ,0,0,0,0,0,0,0,0,19410428-3922,19041202-1823,1941,-36
6606,46533,546,529b,Övrig ingenjörsutbildning (eftergymnasial),0,0,0,0,1,0,2,0,19450302-5483,19041202-1823,1945,-3
6607,48249,5,725d,Biomedicinsk analytikerutbildning                                         ,0,0,0,0,0,0,0,0,19600825-6556,19600825-6556,1960,-14
6608,47445,688,380o,Juridisk högskoleutbildning (minst 3 år)                                                            ,0,0,0,0,0,0,0,0,19610420-1848,19600825-6556,1961,0
6609,84553,5,840y,Transportutbildning på eftergymnasial nivå                                                          ,0,1,0,0,0,0,1,0,19910303-6125,19600825-6556,1991,-29
6610,13165,300,840u,Transportutbildning på gymnasial nivå                                                               ,0,0,0,0,0,0,0,0,20000824-4229,19291124-1491,2000,-8
6611,49740,6,521x,"Civilingenjörsutbildning inom maskin, fordon, farkost och industriell ekonomi                               ",0,0,0,0,1,0,0,0,19291124-1491,19291124-1491,1929,70
6612,52803,6,721l,Läkarutbildning                                                                                     ,0,0,0,0,0,0,0,0,19840128-9969,19291124-1491,1984,-54
6613,74334,557,149d,Speciallärar- och specialpedagogutbildning                                                                              ,0,0,0,0,0,0,0,0,19551107-2297,19291124-1491,1955,28
6614,43061,553,311u,Högskoleutbildning i psykologi och psykoterapi (minst 3 år)                                         ,0,0,0,0,0,0,0,0,19930124-2002,19210218-2211,1993,-37
6615,32460,300,210a,Estetisk utbildning på gymnasial nivå                                                               ,1,0,0,0,0,0,0,0,19210218-2211,19210218-2211,1921,72
