<<<<<<< Updated upstream
,Sun2000niva_old,SUN2000Niva,SUN2000Inr,SUN2000Grp,Barn0_3,Barn4_6,Barn7_10,Barn11_15,Barn16_17,Barn18plus,Barn18_19,Barn20plus,PersonNr,FamId,FodesleAr,Alder
8245,45908,312,340a,Ekonomisk gymnasieutbildning,0,0,0,0,0,0,0,0,19450415-7399,19161026-3612,1945,56
8246,51211,331,523e,Gymnasieutbildning inom elektro- och datateknik                   ,2,4,0,1,3,0,0,0,19161026-3612,19161026-3612,1916,29
8247,93470,613,321u,Journalist- och medieutbildning (eftergymnasial)                                                    ,1,0,0,1,2,0,0,0,19660807-8127,19161026-3612,1966,-49
"8248,10055,527,582b,""Ingenjörsutbildning inom samhällsbyggnad, byggnadsteknik och miljöteknik (eftergymnasial)                                  "",0,0,0,0,1,0,0,0,19310624-7967,19310624-7967,1931,35"
8249,92987,53-55,622,Lantbruksvetenskaplig högskoleutbildning (minst 3 år)                                               ,0,2,1,1,0,0,0,0,19320617-6461,19320617-6461,1932,0
8250,72870,547,146b,Yrkeslärarutbildning                                                                                ,2,0,2,1,2,0,0,2,19510928-4692,19320617-6461,1951,-18
8251,99694,331,523e,Gymnasieutbildning inom elektro- och datateknik                   ,0,0,1,0,0,0,0,0,19040611-3991,19040611-3991,1904,47
8252,88851,5,724d,Tandhygienistutbildning                                                                             ,0,0,0,1,0,0,1,0,19340101-8467,19040611-3991,1934,-29
8253,52948,547,581d,Arkitekt- och landskapsarkitektutbildning                                                           ,0,0,0,0,0,0,0,0,19300307-5250,19040611-3991,1930,4
8254,64208,527,149a,Speciallärar- och specialpedagogutbildning                                                                              ,1,1,0,0,2,0,1,0,19331216-6832,19040611-3991,1933,-3
8255,59215,300,724j,Tandvårdsutbildning på gymnasial nivå                                                               ,1,0,1,0,0,0,0,0,19240204-3552,19040419-7317,1924,9
8256,28761,537,143b,Fritidspedagogutbildning                                                                            ,0,0,0,0,0,0,0,0,19340724-2138,19040419-7317,1934,-9
8257,60609,556,221i,Teologisk eftergymnasial utbildning (minst 3 år)                                                           ,0,0,0,1,1,0,0,0,19040419-7317,19040419-7317,1904,30
8258,67425,300,761a,Gymnasial utbildning med inriktning mot barn och ungdom                                             ,2,2,0,0,0,0,0,0,19061025-6269,19061025-6269,1906,-1
8259,50644,300,210a,Estetisk utbildning på gymnasial nivå                                                               ,0,0,0,0,0,0,0,0,19420906-9211,19061025-6269,1942,-35
8260,95516,330,525a,Gymnasieutbildning inom fordonsteknik            ,0,0,0,0,0,0,0,0,19160215-6858,19061025-6269,1916,26
8261,70903,413,010c,Naturvetenskaplig gymnasieutbildning                                                                ,0,0,0,0,0,0,0,0,19230731-8385,19061025-6269,1923,-6
"8262,30867,300,999b,""Gymnasial utbildning, okänd inriktning                                                                 "",0,0,0,1,0,0,1,2,19470310-2604,19390227-1875,1947,-23"
8263,15105,666,322h,Biblioteks- och informationsvetenskaplig högskoleutbildning (minst 3 år)                            ,0,0,0,0,0,0,0,0,19390227-1875,19390227-1875,1939,8
8264,54317,100,010a,Folkskoleutbildning och motsvarande                                                                 ,0,2,0,0,0,0,0,1,19950629-5095,19920209-3169,1995,-55
8265,40295,5,725d,Biomedicinsk analytikerutbildning                                         ,1,2,0,0,0,0,1,1,19920209-3169,19920209-3169,1992,3
8266,66569,547,143b,Fritidspedagogutbildning                                                                            ,1,0,0,0,0,0,1,1,19570423-9281,19030629-7659,1957,35
8267,34504,666,322w,Biblioteks- och informationsvetenskaplig högskoleutbildning (minst 3 år)                            ,1,1,1,0,0,0,1,1,19030629-7659,19030629-7659,1903,54
8268,28447,330,525z,Gymnasieutbildning inom fordonsteknik            ,0,0,2,1,1,0,0,0,19660702-6444,19030629-7659,1966,-62
8269,78638,324,543c,Gymnasieutbildning inom träteknik,1,0,0,0,0,0,0,0,19900806-5208,19030629-7659,1990,-23
"8270,15578,532,104p,""Minst 30 högskolepoäng inom naturvetenskap, matematik och IKT ej examen                                  "",0,1,0,0,0,0,0,0,19570105-4074,19570105-4074,1957,33"
8271,72060,4,723b,Sjuksköterskeutbildning                                                                             ,0,0,0,0,0,0,0,0,19610408-3052,19610408-3052,1961,-3
"8272,25133,6,213d,""Medieproduktion, eftergymnasial utbildning                                                          "",0,0,0,0,0,0,0,0,19610822-9964,19610408-3052,1961,0"
8273,47718,553,311l,Högskoleutbildning i psykologi och psykoterapi (minst 3 år)                                         ,0,0,0,0,0,0,1,0,19510204-4852,19170715-2464,1951,10
"8274,50220,699,345l,""Högskoleutbildning inom organisation, administration och förvaltning (minst 3 år)                       "",0,0,1,1,1,0,0,1,19170715-2464,19170715-2464,1917,34"
8275,96025,300,622c,Gymnasial utbildning inom lant- och skogsbruk samt djursjukvård                                     ,0,0,0,0,0,0,0,0,19390208-7413,19170715-2464,1939,-21
8276,37343,4,481a,Programmerar- och systemerarutbildning (eftergymnasial)                                             ,0,0,2,0,0,0,0,0,19080913-5428,19080913-5428,1908,31
"8277,63607,522,210b,""Minst 30 högskolepoäng inom humaniora och konst, ej examen                                        "",0,0,0,0,0,0,0,0,19660113-8440,19080913-5428,1966,-57"
"8278,85640,522,106b,""Minst 30 högskolepoäng inom lant- och skogsbruk samt djursjukvård, ej examen                         "",1,1,0,0,1,0,0,1,19200105-6191,19080913-5428,1920,46"
8279,43606,4,761c,Fritidsledarutbildning (eftergymnasial)                                                             ,0,0,0,0,0,0,0,0,19580710-9190,19580710-9190,1958,-37
"8280,23335,522,101a,""Minst 30 högskolepoäng inom pedagogik och lärarutbildning, ej examen                                              "",0,0,0,0,0,0,0,0,19450406-5570,19240520-8283,1945,13"
8281,38920,5,762a,Social service- och omsorgsutbildning                                                                            ,0,0,0,0,0,0,0,0,19240520-8283,19240520-8283,1924,21
8282,75803,611,312n,Samhälls- och beteendevetenskaplig högskoleutbildning (minst 3 år)                                  ,0,0,0,0,0,0,0,0,19810420-4872,19240520-8283,1981,-56
8283,30546,300,388b,Yrkesinriktad utbildning på gymnasial nivå inom handel och administration                           ,0,1,0,1,0,0,1,0,19450929-7421,19150606-7026,1945,36
8284,45738,329,542b,Gymnasieutbildning inom textil- och konfektionsteknik            ,0,1,2,1,0,0,0,0,19720216-3021,19150606-7026,1972,-26
8285,26282,328,541a,Gymnasieutbildning inom livsmedel       ,0,1,1,0,0,0,2,1,19870811-5547,19150606-7026,1987,-14
"8286,24149,300,010x,""Samhällsvetenskaplig, social och humanistisk gymnasieutbildning                                     "",1,1,0,2,3,0,0,1,19150606-7026,19150606-7026,1915,72"
8287,16926,547,144b,Lärarutbildning för grundskolans tidiga åldrar                                                       ,0,0,0,0,0,0,0,0,19720118-9464,19720118-9464,1972,-56
8288,46141,300,724d,Tandvårdsutbildning på gymnasial nivå                                                               ,0,0,1,0,0,0,0,1,19550831-3278,19490611-6057,1955,17
8289,77652,323,521m,Gymnasieutbildning inom verkstadsteknik,0,0,0,0,0,0,0,0,19490611-6057,19490611-6057,1949,6
"8290,21880,332,105k,""Tekniskt gymnasium, 1-3 år                                                                          "",0,0,0,0,0,0,0,0,19140527-3115,19140527-3115,1914,35"
8291,17056,547,149a,Speciallärar- och specialpedagogutbildning                                                                              ,1,0,0,1,1,0,1,1,19880301-3197,19140527-3115,1988,-73
8292,95381,5,723g,Sjuksköterskeutbildning                                                                             ,0,0,0,0,0,0,0,0,19351028-8069,19140527-3115,1935,53
8293,63993,5,481a,Programmerar- och systemerarutbildning (eftergymnasial)                                             ,1,1,0,0,0,0,1,0,19890723-1639,19140527-3115,1989,-53
8294,97495,300,761a,Gymnasial utbildning med inriktning mot barn och ungdom                                             ,0,0,0,0,0,0,0,0,19581227-8510,19581227-8510,1958,30
8295,17485,551,481b,Naturvetenskaplig högskoleutbildning (minst 3 år)                                                   ,0,0,0,0,0,0,0,0,19380127-1463,19210517-6851,1938,20
8296,91544,300,213o,Gymnasial utbildning för medieproduktion                                                            ,0,0,0,0,0,0,0,0,19661111-9520,19210517-6851,1966,-28
8297,95738,500,861a,Polisutbildning                                                                                     ,1,0,0,1,0,0,1,1,19210517-6851,19210517-6851,1921,45
8298,88963,556,322m,Biblioteks- och informationsvetenskaplig högskoleutbildning (minst 3 år)                            ,1,0,0,0,0,0,1,1,19540205-4399,19210517-6851,1954,-32
8299,12036,547,529x,Övrig civilingenjörsutbildning                                                  ,0,0,0,0,0,0,0,1,19911110-3870,19121023-5740,1991,-37
8300,31489,329,542e,Gymnasieutbildning inom textil- och konfektionsteknik            ,0,0,0,0,0,0,0,0,19121023-5740,19121023-5740,1912,79
8301,46705,328,541s,Gymnasieutbildning inom livsmedel       ,1,1,0,0,0,0,0,1,19580803-1537,19100506-6639,1958,-45
8302,65135,417,146a,Yrkeslärarutbildning                                                                                ,1,0,0,0,1,0,0,0,19100506-6639,19100506-6639,1910,48
"8303,94195,547,145n,""Ämneslärarutbildning, allmänna ämnen                                                                "",1,1,0,0,0,0,1,0,19871205-7579,19100506-6639,1987,-77"
8304,62776,413,010c,Naturvetenskaplig gymnasieutbildning                                                                ,0,0,0,0,0,0,0,0,19490731-3533,19100506-6639,1949,38
8305,33696,557,144t,Lärarutbildning för grundskolans tidiga åldrar                                                       ,1,0,0,1,0,0,1,0,19990713-4538,19301001-1662,1999,-49
8306,58110,4,840n,Transportutbildning på eftergymnasial nivå                                                          ,0,0,1,0,0,0,0,1,19911219-4056,19301001-1662,1991,7
"8307,87395,546,523f,""Ingenjörsutbildning inom elektroteknik, teknisk fysik och datateknik (eftergymnasial)                                "",0,0,0,0,0,0,0,0,19840513-7548,19301001-1662,1984,7"
8308,81623,5,724d,Tandhygienistutbildning                                                                             ,0,0,1,0,0,0,0,1,19301001-1662,19301001-1662,1930,54
8309,99548,4,724d,Tandhygienistutbildning                                                                             ,0,0,0,1,1,0,1,0,19471102-1418,19210103-1135,1947,-17
"8310,43913,300,104f,""Yrkesinriktad gymnasieutbildning inom naturvetenskap, matematik och IKT                               "",0,0,0,0,1,0,1,1,19880204-7699,19210103-1135,1988,-40"
8311,55582,325,522d,Gymnasieutbildning inom energi och VVS       ,0,0,0,0,0,0,0,0,19431010-6645,19210103-1135,1943,45
8312,21796,4,723j. 723k,Sjuksköterskeutbildning                                                                             ,0,1,0,1,0,0,1,0,19210103-1135,19210103-1135,1921,22
"8313,87063,413,544x,""Ingenjörsutbildning inom kemi- och bioteknik, material- och geoteknik (eftergymnasial)                "",0,0,0,0,0,0,0,0,19120509-9429,19120509-9429,1912,9"
8314,10523,327,543e,Gymnasieutbildning inom processteknik       ,0,0,0,0,0,0,2,0,19431027-8141,19120509-9429,1943,-30
8315,83556,5,723g,Sjuksköterskeutbildning                                                                             ,0,0,0,0,0,0,0,0,19221101-1559,19120509-9429,1922,21
"8316,10267,522,103n,""Minst 30 högskolepoäng inom samhällsvetenskap, ekonomi och juridik, ej examen                              "",0,0,0,0,0,0,0,0,19130726-1791,19130726-1791,1913,9"
"8317,27444,536,522b,""Ingenjörsutbildning inom elektroteknik, teknisk fysik och datateknik (eftergymnasial)                                "",0,0,0,0,0,0,0,0,19080402-6666,19080402-6666,1908,5"
8318,95789,413,321c,Journalist- och medieutbildning (eftergymnasial)                                                    ,0,1,0,0,0,0,1,0,19321128-7377,19080402-6666,1932,-24
8319,12966,4,762b,Social service- och omsorgsutbildning                                                                            ,0,0,0,1,0,0,0,0,19450607-9914,19080402-6666,1945,-12
"8320,91322,55,526x,""Civilingenjörsutbildning inom maskin, fordon, farkost och industriell ekonomi                               "",0,0,2,0,0,0,1,0,19050421-8271,19030807-7158,1905,40"
8321,21622,557,724a,Tandläkarutbildning                                                                                 ,0,2,0,0,1,0,0,0,20000112-6779,19030807-7158,2000,-94
8322,75760,557,146f,Yrkeslärarutbildning                                                                                ,0,0,1,2,0,0,0,0,19031125-4274,19030807-7158,1903,96
"8323,39476,527,527x,""Ingenjörsutbildning inom samhällsbyggnad, byggnadsteknik och miljöteknik (eftergymnasial)                                  "",0,0,0,0,0,0,0,1,19030807-7158,19030807-7158,1903,0"
8324,29495,328,541c,Gymnasieutbildning inom livsmedel       ,0,0,0,0,0,0,0,0,19150918-3554,19150918-3554,1915,-11
"8325,42425,412,104n,""Minst 30 högskolepoäng inom naturvetenskap, matematik och IKT ej examen                                  "",0,0,0,0,0,0,0,0,19440601-6609,19150918-3554,1944,-28"
8326,51790,537,340,Ekonomutbildning (högskoleutbildning minst 3 år)                                                    ,0,0,0,0,0,0,0,0,19671113-6960,19150918-3554,1967,-23
"8327,63080,547,145v,""Ämneslärarutbildning, allmänna ämnen                                                                "",1,1,0,0,0,0,0,0,19351203-7068,19351203-7068,1935,31"
8328,17978,557,144t,Lärarutbildning för grundskolans tidiga åldrar                                                       ,0,0,0,0,0,0,0,0,19820423-1750,19351203-7068,1982,-46
8329,85192,537,529b,Övrig ingenjörsutbildning (eftergymnasial),0,0,0,0,1,0,0,0,19980920-8760,19980920-8760,1998,-15
8330,20857,300,840d,Transportutbildning på gymnasial nivå                                                               ,0,0,0,0,0,0,0,0,19390521-8275,19111018-1970,1939,59
"8331,10189,532,108u,""Minst 30 högskolepoäng inom tjänster, ej examen                                         "",0,0,0,1,0,0,1,0,19921211-5652,19111018-1970,1992,-53"
8332,13616,557,146b,Yrkeslärarutbildning                                                                                ,2,1,0,0,0,0,0,1,19161013-5308,19111018-1970,1916,76
8333,98814,100,010x,Folkskoleutbildning och motsvarande                                                                 ,0,0,0,1,0,0,0,0,19111018-1970,19111018-1970,1911,5
8334,62288,329,542j,Gymnasieutbildning inom textil- och konfektionsteknik            ,0,0,0,0,0,0,0,0,19360706-4049,19360706-4049,1936,-24
8335,17003,5,726b,Arbetsterapeututbildning                                                                            ,0,0,0,0,0,0,0,0,19421126-5034,19360706-4049,1942,-6
"8336,88618,522,104v,""Minst 30 högskolepoäng inom naturvetenskap, matematik och IKT ej examen                                  "",2,1,0,0,0,0,0,1,19951101-4968,19360706-4049,1995,-53"
8337,71745,5,724d,Tandhygienistutbildning                                                                             ,0,0,0,0,0,0,0,0,19740217-5305,19570326-4332,1974,21
"8338,54713,522,105b,""Minst 30 högskolepoäng inom teknik och tillverkning, ej examen                                                 "",0,0,2,1,0,0,1,1,19620105-5108,19570326-4332,1962,12"
8339,19042,4,863a,Militär utbildning på eftergymnasial nivå                                                       ,1,1,1,0,0,0,0,1,19570326-4332,19570326-4332,1957,5
"8340,68851,332,105j,""Tekniskt gymnasium, 1-3 år                                                                          "",0,0,0,1,0,0,0,0,19011118-2395,19011118-2395,1901,55"
8341,71832,324,543c,Gymnasieutbildning inom träteknik,0,0,0,0,0,0,0,0,19810424-1240,19011118-2395,1981,-79
8342,84306,413,010c,Naturvetenskaplig gymnasieutbildning                                                                ,0,2,0,0,0,0,1,1,19340604-6980,19340604-6980,1934,47
"8343,31259,699,345u,""Högskoleutbildning inom organisation, administration och förvaltning (minst 3 år)                       "",0,0,0,0,1,0,0,0,19620101-9750,19340604-6980,1962,-27"
8344,59758,100,010x,Folkskoleutbildning och motsvarande                                                                 ,0,0,0,1,1,0,0,0,19160806-5749,19160806-5749,1916,46
8345,95715,4,761c,Fritidsledarutbildning (eftergymnasial)                                                             ,0,2,1,0,0,0,1,0,19270125-9995,19160806-5749,1927,-10
8346,19998,500,861a,Polisutbildning                                                                                     ,0,0,0,0,0,0,1,0,19400612-2694,19160806-5749,1940,-12
8347,66843,6,581c,Arkitekt- och landskapsarkitektutbildning                                                           ,0,0,0,0,0,0,0,0,19270707-5794,19160806-5749,1927,13
8348,22547,200,010x,Grundskoleutbildning och motsvarande                                                                ,1,1,0,0,1,0,0,1,19660224-1177,19310604-1728,1966,-38
"8349,43215,532,101b,""Minst 30 högskolepoäng inom pedagogik och lärarutbildning, ej examen                                              "",0,0,1,2,1,0,0,0,19310604-1728,19310604-1728,1931,35"
8350,67221,300,811f,Hotell- och restaurangutbildning på gymnasial nivå                                                  ,0,0,0,0,0,0,0,0,19740331-8131,19310604-1728,1974,-42
"8351,61319,412,107w,""Minst 30 högskolepoäng inom hälso- o sjukvård och social omsorg, ej examen                        "",0,0,0,0,0,0,0,1,19380225-7005,19380225-7005,1938,36"
"8352,69203,522,108l,""Minst 30 högskolepoäng inom tjänster, ej examen                                         "",0,1,1,0,0,0,0,0,19510207-5898,19380225-7005,1951,-12"
8353,76788,6,581d,Arkitekt- och landskapsarkitektutbildning                                                           ,0,0,0,0,0,0,0,0,19980121-3237,19380225-7005,1998,-46
"8354,90987,412,103g,""Minst 30 högskolepoäng inom samhällsvetenskap, ekonomi och juridik, ej examen                              "",2,0,0,1,0,0,0,1,19650117-5684,19650117-5684,1965,33"
"8355,99832,539,345m,""Högskoleutbildning inom organisation, administration och förvaltning (minst 3 år)                       "",1,0,1,0,1,0,0,1,19690318-9952,19690318-9952,1969,-3"
8356,97154,5,481a,Programmerar- och systemerarutbildning (eftergymnasial)                                             ,0,0,0,0,0,0,0,0,19460418-4194,19460418-4194,1946,23
"8357,13198,412,108o,""Minst 30 högskolepoäng inom tjänster, ej examen                                         "",0,0,0,0,0,0,0,0,19910819-1577,19460418-4194,1991,-44"
8358,13366,500,762d,Socionomutbildning                                                                                  ,1,0,2,3,0,0,0,0,19900819-1876,19460418-4194,1990,1
8359,16786,557,640x,Veterinärutbildning                                                                                 ,0,0,0,1,0,0,0,2,19360726-4893,19041219-4689,1936,54
8360,32680,6,581c,Arkitekt- och landskapsarkitektutbildning                                                           ,0,0,1,1,1,0,0,2,19540223-1032,19041219-4689,1954,-17
8361,68821,3,010c,Naturvetenskaplig gymnasieutbildning                                                                ,0,1,0,0,0,0,0,1,19041219-4689,19041219-4689,1904,49
"8362,33614,4,999y,""Eftergymnasial utbildning, okänd inriktning                                                                   "",0,0,2,0,1,0,0,0,19670525-1859,19041219-4689,1967,-62"
8363,77531,6,581c,Arkitekt- och landskapsarkitektutbildning                                                           ,1,0,0,0,0,0,0,1,19370220-1079,19370220-1079,1937,30
8364,49272,4,762c,Social service- och omsorgsutbildning                                                                            ,0,0,0,0,0,0,0,0,19910512-2155,19370220-1079,1991,-53
8365,48420,328,541n,Gymnasieutbildning inom livsmedel       ,1,2,1,0,0,0,0,0,19500227-9604,19370220-1079,1950,41
8366,19522,300,723o,Omvårdnads- och omsorgsutbildning på gymnasial nivå                                                 ,0,0,0,0,0,0,0,0,19491019-4497,19370220-1079,1949,1
8367,59193,4,726a,Fysioterapeututbildning                                                       ,0,0,0,0,0,0,0,0,19070207-1960,19070207-1960,1907,42
8368,29702,5,863c,Militär utbildning på eftergymnasial nivå                                                       ,0,0,0,0,0,0,0,0,19290206-5931,19070207-1960,1929,-21
8369,79101,300,811r,Hotell- och restaurangutbildning på gymnasial nivå                                                  ,0,0,0,0,0,0,0,0,19200803-1460,19200803-1460,1920,9
8370,74427,537,146i,Lärarutbildning i praktisk-estetiska ämnen                                              ,0,1,1,1,0,0,0,1,19120330-5735,19120330-5735,1912,8
8371,29400,4,481a,Programmerar- och systemerarutbildning (eftergymnasial)                                             ,0,0,0,0,0,0,0,0,19170709-6910,19120330-5735,1917,-4
8372,22598,5,762c,Social service- och omsorgsutbildning                                                                            ,0,1,0,0,0,0,0,0,19220715-2858,19220715-2858,1922,-4
8373,15615,500,762d,Socionomutbildning                                                                                  ,0,0,0,0,0,0,0,0,19930411-1101,19220715-2858,1993,-70
"8374,92309,522,105q,""Minst 30 högskolepoäng inom teknik och tillverkning, ej examen                                                 "",0,0,0,0,0,0,0,0,19560923-3269,19220715-2858,1956,37"
8375,54753,53-55,623t,Skogsbruksvetenskaplig högskoleutbildning (minst 3 år)                                              ,0,0,0,0,0,0,0,0,19750625-1969,19750625-1969,1975,-18
8376,52554,200,010x,Grundskoleutbildning och motsvarande                                                                ,0,0,0,0,0,0,0,0,19950517-1331,19750625-1969,1995,-19
"8377,38157,300,104w,""Yrkesinriktad gymnasieutbildning inom naturvetenskap, matematik och IKT                               "",0,0,0,0,0,0,0,0,19240806-9026,19240806-9026,1924,71"
8378,43800,5,840s,Transportutbildning på eftergymnasial nivå                                                          ,0,0,0,0,0,0,0,0,19680814-5319,19240806-9026,1968,-43
8379,28976,300,210a,Estetisk utbildning på gymnasial nivå                                                               ,0,0,0,0,0,0,0,0,19450205-4502,19240806-9026,1945,23
"8380,58962,6,213h,""Medieproduktion, eftergymnasial utbildning                                                          "",1,1,3,0,1,0,1,1,19340223-2664,19240806-9026,1934,11"
8381,50778,200,010x,Grundskoleutbildning och motsvarande                                                                ,0,0,0,0,0,0,0,0,19740401-5015,19740401-5015,1974,-39
8382,52194,55,727x,Apotekarutbildning                                                                                  ,0,0,0,0,0,0,0,0,19910414-2454,19740401-5015,1991,-16
8383,43679,513,321l,Journalist- och medieutbildning (eftergymnasial)                                                    ,0,0,0,0,0,0,0,0,19990228-7628,19740401-5015,1999,-7
8384,34942,5,723g,Sjuksköterskeutbildning                                                                             ,0,0,0,0,0,0,0,0,19280206-9211,19280206-9211,1928,71
8385,33605,200,010x,Grundskoleutbildning och motsvarande                                                                ,0,0,0,0,0,0,0,0,19970712-6866,19280206-9211,1997,-68
8386,28922,325,522d,Gymnasieutbildning inom energi och VVS       ,1,0,1,0,0,0,2,0,19431207-3494,19280206-9211,1943,53
"8387,95678,300,999s,""Gymnasial utbildning, okänd inriktning                                                                 "",0,0,0,0,0,0,0,0,19320404-1341,19320404-1341,1932,11"
8388,10425,300,762x,Omvårdnads- och omsorgsutbildning på gymnasial nivå                                                 ,2,0,0,1,0,0,0,0,19931023-1054,19320404-1341,1993,-60
"8389,15784,6,526x,""Civilingenjörsutbildning inom maskin, fordon, farkost och industriell ekonomi                               "",0,0,0,1,0,0,1,0,19970902-1337,19970902-1337,1997,-3"
"8390,34394,522,104q,""Minst 30 högskolepoäng inom naturvetenskap, matematik och IKT ej examen                                  "",1,0,0,0,0,0,1,0,19290326-6254,19290326-6254,1929,68"
8391,49538,323,521i,Gymnasieutbildning inom verkstadsteknik,0,0,0,0,0,0,0,0,19611228-1191,19290326-6254,1961,-32
"8392,91449,300,999f,""Gymnasial utbildning, okänd inriktning                                                                 "",0,0,0,0,0,0,0,0,19010715-2336,19010715-2336,1901,60"
8393,34531,537,314,Ekonomutbildning (högskoleutbildning minst 3 år)                                                    ,0,1,0,1,0,0,0,1,19460810-3109,19460810-3109,1946,-44
"8394,99217,547,145n,""Ämneslärarutbildning, allmänna ämnen                                                                "",0,0,0,0,0,0,0,0,19931011-4658,19610719-1586,1993,-46"
8395,51302,4,723h,Sjuksköterskeutbildning                                                                             ,0,1,2,0,0,0,0,2,19840731-5434,19610719-1586,1984,9
"8396,17073,412,210b,""Minst 30 högskolepoäng inom humaniora och konst, ej examen                                        "",0,0,0,0,0,0,0,0,19610719-1586,19610719-1586,1961,23"
8397,97520,551,312s,Samhälls- och beteendevetenskaplig högskoleutbildning (minst 3 år)                                  ,0,1,0,1,1,0,0,0,19760226-9933,19610719-1586,1976,-14
8398,80374,330,525y,Gymnasieutbildning inom fordonsteknik            ,0,0,0,1,0,0,0,0,19401117-9951,19401117-9951,1940,35
"8399,67362,557,145f,""Ämneslärarutbildning, allmänna ämnen                                                                "",0,1,0,1,0,0,1,0,19400123-5768,19071231-6169,1940,0"
"8400,32646,546,580b,""Ingenjörsutbildning inom samhällsbyggnad, byggnadsteknik och miljöteknik (eftergymnasial)                                  "",0,0,0,0,0,0,0,0,19560719-2778,19071231-6169,1956,-15"
"8401,51526,522,106v,""Minst 30 högskolepoäng inom lant- och skogsbruk samt djursjukvård, ej examen                         "",0,1,0,1,0,0,0,0,19071231-6169,19071231-6169,1907,48"
8402,24473,536,529b,Övrig ingenjörsutbildning (eftergymnasial),0,0,0,2,1,0,0,1,19481231-8941,19071231-6169,1948,-41
8403,47032,5,723n,Sjuksköterskeutbildning                                                                             ,0,0,0,0,0,0,0,0,19831031-7837,19831031-7837,1983,-34
"8404,89914,55,527a,""Civilingenjörsutbildning inom samhällsbyggnad, byggnadsteknik och miljöteknik                                  "",0,0,0,1,1,0,0,0,19780107-2654,19780107-2654,1978,5"
8405,17472,300,388b,Yrkesinriktad utbildning på gymnasial nivå inom handel och administration                           ,1,0,0,1,1,0,0,0,19920215-7471,19780107-2654,1992,-13
"8406,66317,536,581x,""Ingenjörsutbildning inom samhällsbyggnad, byggnadsteknik och miljöteknik (eftergymnasial)                                  "",0,0,0,0,0,0,0,0,19111011-8341,19111011-8341,1911,81"
8407,37005,300,761a,Gymnasial utbildning med inriktning mot barn och ungdom                                             ,0,1,0,0,2,0,0,0,19470107-1006,19111011-8341,1947,-35
"8408,58101,536,521b,""Ingenjörsutbildning inom maskin, fordon, farkost och industriell ekonomi  (eftergymnasial)                         "",0,0,1,0,1,0,0,1,19371025-6558,19111011-8341,1937,10"
8409,75759,100,010x,Folkskoleutbildning och motsvarande                                                                 ,0,0,1,1,0,0,1,0,19100911-4893,19100911-4893,1910,27
8410,57513,300,761m,Gymnasial utbildning med inriktning mot barn och ungdom                                             ,0,0,1,2,1,0,0,2,19140927-4509,19100911-4893,1914,-3
8411,90006,500,762d,Socionomutbildning                                                                                  ,0,0,1,0,0,0,1,0,19230519-9079,19100911-4893,1923,-8
8412,32152,557,143a,Förskollärarutbildning                                                                              ,1,0,0,0,0,0,0,1,19250524-5924,19250524-5924,1925,-1
8413,16384,5,726a,Fysioterapeututbildning                                                       ,0,0,0,0,0,0,0,0,19370815-5538,19250524-5924,1937,-11
"8414,74564,546,520b,""Ingenjörsutbildning inom elektroteknik, teknisk fysik och datateknik (eftergymnasial)                                "",0,0,0,0,0,0,0,0,19390304-2997,19250524-5924,1939,-1"
8415,30022,333,582e,Gymnasieutbildning inom bygg                   ,0,0,0,2,0,0,2,0,19161003-9084,19161003-9084,1916,23
8416,59677,666,322a,Biblioteks- och informationsvetenskaplig högskoleutbildning (minst 3 år)                            ,0,0,0,0,0,0,1,1,19940622-7551,19940622-7551,1994,-77
8417,37233,547,529a,Övrig civilingenjörsutbildning                                                  ,0,0,0,0,0,0,0,0,19020421-8313,19020421-8313,1902,92
8418,99585,4,211c,Konstnärlig eftergymnasial utbildning                                                               ,0,0,0,0,1,0,0,0,19101009-7004,19020421-8313,1910,-7
8419,72301,323,521t,Gymnasieutbildning inom verkstadsteknik,0,1,0,1,0,0,0,0,19720710-6231,19020421-8313,1972,-61
8420,17609,4,725d,Biomedicinsk analytikerutbildning                                         ,0,3,0,1,1,0,1,0,19760727-9129,19020421-8313,1976,-3
8421,46694,300,761c,Gymnasial utbildning med inriktning mot barn och ungdom                                             ,0,0,0,0,0,0,0,0,19480817-2067,19460322-6939,1948,28
8422,44629,413,010c,Naturvetenskaplig gymnasieutbildning                                                                ,0,0,0,0,0,0,0,0,19880531-5990,19460322-6939,1988,-39
8423,61669,328,541a,Gymnasieutbildning inom livsmedel       ,0,0,0,2,0,0,0,0,19460322-6939,19460322-6939,1946,42
8424,64897,312,340a,Ekonomisk gymnasieutbildning,0,1,1,3,0,0,0,0,19931001-1721,19460322-6939,1993,-46
8425,49428,300,723t,Omvårdnads- och omsorgsutbildning på gymnasial nivå                                                 ,0,1,0,1,0,0,0,1,19391202-9777,19391202-9777,1939,53
8426,44404,538,211b,Humanistisk högskoleutbildning (minst 3 år)                                                         ,1,0,0,0,1,0,0,0,19521113-1819,19060122-4378,1952,-13
8427,98062,327,543f,Gymnasieutbildning inom processteknik       ,0,0,0,0,0,0,0,0,19861024-3555,19060122-4378,1986,-33
8428,68803,300,724o,Tandvårdsutbildning på gymnasial nivå                                                               ,0,1,0,0,1,0,0,0,19701111-1331,19060122-4378,1970,15
8429,51534,3,010c,Naturvetenskaplig gymnasieutbildning                                                                ,0,0,0,0,0,0,0,0,19060122-4378,19060122-4378,1906,64
